count,timestamp,y,y_target,z,z_target,vy,vy_target,vz,vz_target,roll,roll_target,pitch,yaw,thrust,joy_roll,joy_pitch,joy_throttle,joy_yaw,dt
26,6101129394000,0.009580694992317942,0.0,0.14000000059604645,0.12000000029802323,-0.008957909687653653,-0.014370929430792705,-0.04427596181631088,-0.06000000089406966,0.02149564803467839,0.7723225655921651,-1.5655996602744688,89.93768750387777,0.40973705658269277,0.01716272367982589,0.0,-0.18052588683461446,0.0,0.043953111
27,6101198050000,0.009580491549601649,0.0,0.12999999523162842,0.12000000029802323,0.022451139431006576,-0.014370929430792705,-0.0442579947412014,-0.029999984800815574,-0.6500748536956896,-0.6883710223618437,-1.5547193670497703,89.62144778280933,0.42037833694934873,-0.015297133830263192,0.0,-0.15924332610130254,0.0,0.049900706
28,6101233155000,0.009580648852702245,0.0,0.12999999523162842,0.12000000029802323,-0.007020002847482978,-0.014370929430792705,-0.038306158035993576,-0.029999984800815574,-0.4529413874028252,0.6675926911195623,-1.528337883858545,89.81157983719791,0.41706561914087237,0.014835393135990273,0.0,-0.16586876171825526,0.0,0.055977301
29,6101303018000,0.009580673164084575,0.0,0.12999999523162842,0.12000000029802323,0.013361374734649042,-0.014370929430792705,-0.10616006702184677,-0.029999984800815574,-0.16705954665475825,0.4273013751495199,-1.5554219546601717,89.86273511131819,0.4608219166959032,0.009495586114433775,0.0,-0.07835616660819356,0.0,0.043197762
30,6101338055000,0.009580520223363668,0.0,0.12999999523162842,0.12000000029802323,0.029497972572233813,-0.014370929430792705,-0.07347865402698517,-0.029999984800815574,-0.22514052557355407,-0.03056736082319229,-1.5948935711524244,89.64835864441724,0.43150048801437496,-0.0006792746849598287,0.0,-0.13699902397125008,0.0,0.05168971
31,6101373023000,0.009580607121973618,0.0,0.12999999523162842,0.12000000029802323,-0.011172959228283211,-0.014370929430792705,-0.09618300944566727,-0.029999984800815574,-0.8788753769205113,0.19784067438450384,-1.3624449718609195,89.74681998935061,0.44684622176996264,0.004396459430766752,0.0,-0.10630755646007473,0.0,0.050249999000000004
32,6101442154000,0.009580687044562115,0.0,0.12999999523162842,0.12000000029802323,-0.01785248035238133,-0.014370929430792705,-0.0782657191157341,-0.029999984800815574,-0.7817347357868053,0.09663696475567952,-1.3868620731307006,89.90341112034703,0.43383355640395144,0.002147488105681767,0.0,-0.13233288719209713,0.0,0.047893152
33,6101476093000,0.009580693156470449,0.0,0.11999999731779099,0.12000000029802323,-0.0009924640508288578,-0.014370929430792705,-0.05382712930440903,8.940696724635266e-09,0.10409308065436501,-0.33414130847916235,-1.4494519733995854,89.92829961085646,0.4329203598589815,-0.0074253624106480525,0.0,-0.13415928028203705,0.0,0.056865338
34,6101545095000,0.009580681774069458,0.0,0.11999999731779099,0.12000000029802323,0.0059247409577061205,-0.014370929430792705,-0.047587137669324875,8.940696724635266e-09,0.8259367722304986,0.9805140389976201,-1.420536110910049,89.8862403431633,0.4340927978679206,0.021789200866613782,0.0,-0.1318144042641588,0.0,0.052195542000000004
35,6101579069000,0.009580614100986892,0.0,0.11999999731779099,0.12000000029802323,0.011071464058444894,-0.014370929430792705,-0.0553295835852623,8.940696724635266e-09,-0.338091708507345,-0.1434549759431205,-1.6423317406243756,89.75644833153251,0.4420682912763299,-0.003187888354291567,0.0,-0.11586341744734019,0.0,0.051167998000000006
36,6101648657000,0.009580618145788582,0.0,0.11999999731779099,0.12000000029802323,0.0005501452408019005,-0.014370929430792705,-0.07051790505647659,8.940696724635266e-09,-1.4504364959896507,0.8025411626788533,-1.6045771539337697,89.76220697662178,0.4522078469038223,0.017834248059530076,0.0,-0.09558430619235536,0.0,0.045915458000000006
37,6101682156000,0.009580665477110386,0.0,0.11999999731779099,0.12000000029802323,-0.008208593797348724,-0.014370929430792705,-0.04198600724339485,8.940696724635266e-09,-0.8286067762413032,0.001862628975970908,-1.6099866010400374,89.84472764072743,0.4331403363562836,4.1391755021575734e-05,0.0,-0.13371932728743285,0.0,0.045686601
38,6101751079000,0.019161352648253346,0.0,0.11999999731779099,0.12000000029802323,0.0025584979863806723,-0.018414719275432704,-0.07082328200340271,8.940696724635266e-09,1.9341104196814343,2.4474210254697377,-1.4508927189996812,89.87086408502178,0.45464930824463834,0.054387133899327506,0.0,-0.09070138351072332,0.0,0.0635908
39,6101785025000,0.019161303356238103,0.0,0.11999999731779099,0.12000000029802323,0.02549054134796281,-0.023530897728194305,-0.06978334486484528,8.940696724635266e-09,1.6288593230470074,2.4218328174094332,-1.5416318509167124,89.81678998814343,0.45269519713706285,0.05381850705354296,0.0,-0.09460960572587429,0.0,0.046480560000000004
40,6101820011000,0.019161074232534728,0.0,0.11999999731779099,0.12000000029802323,0.028607303105814687,-0.02648473939266083,-0.046864889562129974,8.940696724635266e-09,0.4061584946617762,1.8627490400352649,-1.5717467455582297,89.66522404524028,0.4399743762106254,0.04139442311189478,0.0,-0.12005124757874919,0.0,0.063700806
41,6101890110000,0.01916129853685574,0.0,0.11999999731779099,0.12000000029802323,-0.015119561151761787,-0.02874194780528361,-0.02449818141758442,8.940696724635266e-09,-0.33463022729365965,0.9510521409811966,-1.5340029609474162,89.8123373711528,0.42726707480653386,0.02113449202180437,0.0,-0.14546585038693227,0.0,0.03
42,6101925045000,0.019161349124049317,0.0,0.11999999731779099,0.12000000029802323,0.020368294777403966,-0.02874194780528361,-0.024332325905561447,8.940696724635266e-09,0.2420595546692554,0.9241292197863787,-1.5787897963002406,89.86627024832953,0.43415529865960634,0.02053620488414175,0.0,-0.13168940268078733,0.0,0.066875934
43,6101993105000,0.019161374788112195,0.0,0.11999999731779099,0.12000000029802323,0.06035961074838596,-0.02874194780528361,-0.02966466173529625,8.940696724635266e-09,2.6606813190646603,-0.06692329612911062,-1.7489490222663382,89.90465900751862,0.43958493188554376,-0.0014871843584246805,0.0,-0.12083013622891248,0.0,0.033656748
44,6102030129000,0.019161223347712544,0.0,0.11999999731779099,0.12000000029802323,0.047325142353243074,-0.02874194780528361,-0.016799338161945343,8.940696724635266e-09,1.6559211409180863,1.1930210608914402,-1.7510975530747142,89.75305724873449,0.4325711198957464,0.026511579130920893,0.0,-0.13485776020850715,0.0,0.060632829000000006
45,6102098176000,0.019161185245085147,0.0,0.11999999731779099,0.12000000029802323,-0.022042505013363696,-0.02874194780528361,-0.03479362279176712,8.940696724635266e-09,-0.5178739610869595,1.3180241366995642,-1.723306625851845,89.72790341791426,0.44589147139018603,0.029289425259990315,0.0,-0.10821705721962793,0.0,0.039995192000000006
46,6102132077000,0.019161364282132387,0.0,0.12999999523162842,0.12000000029802323,-0.01817246226990238,-0.02874194780528361,-0.06087629869580269,-0.029999984800815574,-0.26194931628233226,1.5515811143408171,-1.6398596246643715,89.88735117361348,0.4480010327851633,0.034479580318684824,0.0,-0.10399793442967342,0.0,0.066057719
47,6102201014000,0.019161391303516902,0.0,0.11999999731779099,0.12000000029802323,0.009044259987565603,-0.02874194780528361,-0.06295009702444077,8.940696724635266e-09,1.9619265401979216,0.9306050508108406,-1.6856614194621335,90.05857418681829,0.457239983294959,0.0206801122402409,0.0,-0.08552003341008196,0.0,0.03334012
48,6102236119000,0.019161271545034525,0.0,0.11999999731779099,0.12000000029802323,0.05432802402448887,-0.02874194780528361,-0.04617224261164665,8.940696724635266e-09,2.10945569072546,0.21011506440996452,-1.5826176388039814,89.78913044290557,0.4464296885187336,0.004669223653554767,0.0,-0.1071406229625328,0.0,0.06645578
49,6102271117000,0.01916116432360855,0.0,0.11999999731779099,0.12000000029802323,0.008886140070834742,-0.02874194780528361,-0.07225782424211502,8.940696724635266e-09,0.7873347913599591,1.5770046162459466,-1.4654939004246768,89.71503460399677,0.4655931165429663,0.0350445470276877,0.0,-0.06881376691406738,0.0,0.032433444
50,6102341082000,0.01916136146519463,0.0,0.11999999731779099,0.12000000029802323,-0.03238393118114221,-0.02874194780528361,-0.07670765370130539,8.940696724635266e-09,-1.1781596082077015,0.7654233916713397,-1.35286416642065,89.88314549063634,0.4652591158601871,0.017009408703807547,0.0,-0.06948176827962582,0.0,0.050911535
51,6102375105000,0.019161400331532193,0.0,0.11999999731779099,0.12000000029802323,-0.01002853215121094,-0.02874194780528361,-0.0630519911646843,8.940696724635266e-09,-0.6921654145521161,1.7867729616016303,-1.280585618334167,90.01837131352292,0.4559013454117435,0.039706065813369565,0.0,-0.08819730917651303,0.0,0.049304393
52,6102446170000,0.019161390659929365,0.0,0.11999999731779099,0.12000000029802323,-0.0016335749668895513,-0.02874194780528361,-0.020057275891304016,8.940696724635266e-09,0.7372907465580392,0.5963989242813708,-1.6560628330805685,89.93957269426994,0.4333185680747404,0.013253309428474906,0.0,-0.1333628638505192,0.0,0.061566339000000005
53,6102481157000,0.019161343176173577,0.0,0.11999999731779099,0.12000000029802323,0.026009495109539253,-0.02874194780528361,-0.01816723868250847,8.940696724635266e-09,0.6595658942284965,-0.5551196544893595,-1.8612321171592676,89.85885583543411,0.43791860527776894,-0.012335992321985767,0.0,-0.12416278944446213,0.0,0.040670611
54,6102551098000,0.01916116701570071,0.0,0.12999999523162842,0.12000000029802323,-0.009630686913317008,-0.02874194780528361,-0.0063190823420882225,-0.029999984800815574,-0.8491000092287575,1.2349349258384572,-1.7099006547322269,89.71665774479551,0.4232307850410654,0.027442998351965717,0.0,-0.15353842991786915,0.0,0.056762254000000005
55,6102585083000,0.0191612021524914,0.0,0.12999999523162842,0.12000000029802323,0.002422612412814955,-0.02874194780528361,-0.015308271162211895,-0.029999984800815574,-0.8935215836531438,1.762837346173437,-1.7035848907295992,89.73876592318416,0.4309631250506878,0.0391741632482986,0.0,-0.13807374989862442,0.0,0.054846633000000006
56,6102620121000,0.01916134871994308,0.0,0.12999999523162842,0.12000000029802323,-0.019933424729969552,-0.02874194780528361,0.0006934013217687607,-0.029999984800815574,-0.20755480368264928,0.9431645719179689,-1.644562527696178,89.86575353733835,0.4200664897384713,0.020959212709288196,0.0,-0.15986702052305735,0.0,0.036894174
57,6102690025000,0.01916135101674666,0.0,0.12999999523162842,0.12000000029802323,0.015733586180996163,-0.02874194780528361,-0.046192627400159836,-0.029999984800815574,0.7608825828903296,0.0027749103017562994,-1.7680628719516374,89.8687174145035,0.44971374911962425,6.166467337236221e-05,0.0,-0.1005725017607515,0.0,0.06255092200000001
58,6102724131000,0.019161193508864232,0.0,0.12999999523162842,0.12000000029802323,0.041925255576397945,-0.02874194780528361,-0.03645215928554535,-0.029999984800815574,0.49794919900475865,0.21780714659782444,-1.7402701470396171,89.73315739935303,0.43902091007820665,0.004840158813284988,0.0,-0.1219581798435867,0.0,0.037184141000000004
59,6102792143000,0.019161258800726833,0.0,0.12999999523162842,0.12000000029802323,-0.03159755838032822,-0.02874194780528361,-0.04186159372329712,-0.029999984800815574,-1.041490876477963,2.0029272938275815,-1.4916034671014773,89.77901857565132,0.4417740263762667,0.0445094954183907,0.0,-0.11645194724746655,0.0,0.051031122000000005
60,6102826088000,0.019161306854223452,0.0,0.12999999523162842,0.12000000029802323,-0.021054780051411343,-0.02874194780528361,-0.06956484913825989,-0.029999984800815574,-0.8993501120312783,2.0943987482014204,-1.314985701895277,89.82009077475713,0.45785127237227835,0.04654219440447601,0.0,-0.0842974552554433,0.0,0.05044005
61,6102895108000,0.019161381959461685,0.0,0.12999999523162842,0.12000000029802323,-0.005231398768818384,-0.02874194780528361,-0.079957015812397,-0.029999984800815574,0.9227807479844884,0.057908824280108136,-1.3919935039301299,89.91855887721677,0.4602890603083649,0.0012868627617801808,0.0,-0.07942187938327017,0.0,0.051972285
62,6102929364000,0.01916125257335495,0.0,0.12999999523162842,0.12000000029802323,0.034635140575095084,-0.02874194780528361,-0.0743211880326271,-0.029999984800815574,1.3603293572648276,0.7540094012854875,-1.2749788956760908,89.77424218548978,0.4545121542796983,0.016755764473010835,0.0,-0.09097569144060336,0.0,0.053945353
63,6102998118000,0.019161317057796674,0.0,0.12999999523162842,0.12000000029802323,-0.011265533288206706,-0.02874194780528361,-0.09419345110654831,-0.029999984800815574,0.4118993763668479,1.472370913228231,-1.323338707551686,89.83008504596076,0.46740517826081435,0.03271935362729402,0.0,-0.0651896434783713,0.0,0.042368124
64,6103032131000,0.019161252179847068,0.0,0.12999999523162842,0.12000000029802323,-0.042675431282485216,-0.02874194780528361,-0.059616245329380035,-0.029999984800815574,0.06920691930545629,0.6351335066099315,-1.4853074713454502,89.77394375525702,0.4439544881195584,0.014114077924665144,0.0,-0.1120910237608832,0.0,0.050311510000000004
65,6103069549000,0.019161337744651157,0.0,0.12999999523162842,0.12000000029802323,-0.031903556881849204,-0.02874194780528361,-0.07206222414970398,-0.029999984800815574,1.0388042827337582,0.8837528679893971,-1.5455902447443393,89.85241010683094,0.4558954380060547,0.019638952621986602,0.0,-0.0882091239878906,0.0,0.049589376000000004
66,6103138021000,0.01916137432816419,0.0,0.12999999523162842,0.12000000029802323,0.02838832868584373,-0.02874194780528361,-0.04061344638466835,-0.029999984800815574,2.8779495832919375,0.6593304542898655,-1.6903220788575362,89.90383605088394,0.4379472740551404,0.014651787873108122,0.0,-0.12410545188971922,0.0,0.061201004
67,6103173127000,0.019161239552991188,0.0,0.12999999523162842,0.12000000029802323,-0.010413899183163334,-0.02874194780528361,-0.08007141947746277,-0.029999984800815574,2.577545345222402,2.1837335345493636,-1.7722072536629816,89.76456847634289,0.4669975889610358,0.04852741187887474,0.0,-0.06600482207792835,0.0,0.041007140000000004
68,6103244106000,0.019161090630508505,0.0,0.12999999523162842,0.12000000029802323,0.04105913604434095,-0.02874194780528361,-0.06517460942268372,-0.029999984800815574,0.9039388322354799,0.6647430359964364,-1.845217860688682,89.67372376966422,0.4542392824463455,0.014772067466587475,0.0,-0.09152143510730903,0.0,0.07
69,6103279019000,0.019161328079948477,0.0,0.12999999523162842,0.12000000029802323,-0.008941311630977236,-0.02874194780528361,-0.0427912138402462,-0.029999984800815574,0.666781534531732,0.08074635731743612,-1.6830447599274567,89.84158797404558,0.44040039826623095,0.001794363495943025,0.0,-0.1191992034675381,0.0,0.037999113
70,6103351138000,0.019161277725412266,0.0,0.12999999523162842,0.12000000029802323,0.04254028266437684,-0.02874194780528361,-0.030986815690994263,-0.029999984800815574,2.2597827235656,1.3085268181519536,-1.5270982639742352,89.79421304127081,0.4356673474710511,0.02907837373671008,0.0,-0.12866530505789775,0.0,0.03
71,6103385120000,0.019161287709593904,0.0,0.12999999523162842,0.12000000029802323,0.033810812507093974,-0.02874194780528361,-0.025837047025561333,-0.029999984800815574,2.3012570841036846,1.7100469362617605,-1.5248153224798844,89.80270021011232,0.43694682474929325,0.038001043028039125,0.0,-0.1261063505014135,0.0,0.050033560000000005
72,6103419129000,0.019161300309422494,0.0,0.12999999523162842,0.12000000029802323,0.009067101218980887,-0.02874194780528361,-0.0457855686545372,-0.029999984800815574,1.3141979597007094,0.9745005846673627,-1.53030655794991,89.81396265152654,0.4510282587778199,0.021655568548163615,0.0,-0.09794348244436024,0.0,0.07
73,6103488383000,0.019161326700794016,0.0,0.12999999523162842,0.12000000029802323,0.018596948080473973,-0.02874194780528361,-0.0676879808306694,-0.029999984800815574,-0.49920261591678716,1.3431376322924873,-1.4477534776654264,89.84010336192715,0.4648900680820024,0.02984750293983305,0.0,-0.07021986383599521,0.0,0.03
74,6103524086000,0.019161371796212162,0.0,0.12999999523162842,0.12000000029802323,0.0072747463432894,-0.02874194780528361,-0.055880118161439896,-0.029999984800815574,-0.36944376040108434,0.8317428888169919,-1.5217848562095877,89.89942627868506,0.4532170925248851,0.018483175307044263,0.0,-0.09356581495022975,0.0,0.06138176100000001
75,6103593104000,0.019161304680593693,0.0,0.12999999523162842,0.12000000029802323,0.054662784720929086,-0.02874194780528361,-0.07123444974422455,-0.029999984800815574,0.7420210051997504,0.5199794602448037,-1.59209990177137,89.81803264001495,0.4624010591446188,0.011555099116551193,0.0,-0.07519788171076236,0.0,0.068479341
76,6103631177000,0.019161161144502628,0.0,0.12999999523162842,0.12000000029802323,0.038188304983512035,-0.02874194780528361,-0.042087655514478683,-0.029999984800815574,0.7608845149513482,1.8480318956926516,-1.5672005787338268,89.71312965436378,0.44135929172859123,0.0410673754598367,0.0,-0.11728141654281754,0.0,0.03
77,6103700060000,0.0191613391969865,0.0,0.12999999523162842,0.12000000029802323,-0.009293524191536274,-0.02874194780528361,-0.06409589946269989,-0.029999984800815574,0.005994365675787147,1.122032378964046,-1.7102439335119144,89.85410573534905,0.4597925064659054,0.02493405286586769,0.0,-0.08041498706818917,0.0,0.050474714000000004
78,6103735136000,0.01916137840637231,0.0,0.12999999523162842,0.12000000029802323,0.007813481742239422,-0.02874194780528361,-0.08065719157457352,-0.029999984800815574,0.028022996035395605,1.01635859726122,-1.6813513992251479,89.91139912350735,0.4691027541365861,0.022585746605804886,0.0,-0.06179449172682783,0.0,0.049874265
79,6103769455000,0.019161344977544677,0.0,0.12999999523162842,0.12000000029802323,0.022343898678335788,-0.02874194780528361,-0.06221693754196167,-0.029999984800815574,0.6736210663601475,0.4023579839855224,-1.799388148736403,89.86105958591357,0.4556628272622617,0.00894128853301161,0.0,-0.08867434547547659,0.0,0.049760611
80,6103838176000,0.019161256562270645,0.0,0.12999999523162842,0.12000000029802323,0.009836898457409649,-0.02874194780528361,-0.025047721341252327,-0.029999984800815574,1.5431251720403858,1.2242470108519758,-1.7643896464824742,89.7772898879893,0.4355247550252462,0.02720548913004391,0.0,-0.12895048994950764,0.0,0.054000945
81,6103872111000,0.019161348094706213,0.0,0.12999999523162842,0.12000000029802323,-0.004372607538732077,-0.02874194780528361,-0.07603144645690918,-0.029999984800815574,0.9522923593322223,1.2221573733414306,-1.8089458500238773,89.86495797323525,0.4729715416382561,0.02715905274092068,0.0,-0.05405691672348778,0.0,0.045269722000000005
82,6103940038000,0.019161178136624296,0.0,0.12999999523162842,0.12000000029802323,0.02169544481958518,-0.02874194780528361,-0.06214544549584389,-0.029999984800815574,-0.42900173405328,1.286172232177412,-1.71472730279331,89.72346382150226,0.45963121386849076,0.028581605159498046,0.0,-0.08073757226301848,0.0,0.050612049000000006
83,6103975174000,0.019161274230606463,0.0,0.12999999523162842,0.12000000029802323,-0.0158630407562224,-0.02874194780528361,-0.055822014808654785,-0.029999984800815574,-0.9229893014622085,0.13065713579681262,-1.5664783020890352,89.79132378516036,0.45666827434854695,0.002903491906595836,0.0,-0.08666345130290609,0.0,0.07
84,6104045220000,0.019161386229317165,0.0,0.12999999523162842,0.12000000029802323,0.016683747243765538,-0.02874194780528361,-0.049510013312101364,-0.029999984800815574,0.2781060748346521,0.23294947648791048,-1.5715316527049534,89.9281000743987,0.453540519346901,0.005176655033064677,0.0,-0.09291896130619803,0.0,0.037720652
85,6104079039000,0.019161323261652197,0.0,0.12999999523162842,0.12000000029802323,0.03376193302984588,-0.02874194780528361,-0.03097437135875225,-0.029999984800815574,1.4097308389058754,0.18127222503749021,-1.6644186601748807,89.83645994088945,0.4428187679259298,0.004028271667499783,0.0,-0.11436246414814044,0.0,0.035684929000000004
86,6104149061000,0.019161204577838552,0.0,0.14000000059604645,0.12000000029802323,0.009760611045390201,-0.02874194780528361,-0.08848060667514801,-0.06000000089406966,1.5621386216453168,1.1227842226616733,-1.9268896463760317,89.74036140488379,0.47115427474967586,0.02495076050359274,0.0,-0.05769145050064828,0.0,0.049076367
87,6104184032000,0.019161174144007264,0.0,0.14000000059604645,0.12000000029802323,0.026149045744242063,-0.02874194780528361,-0.06739047914743423,-0.06000000089406966,1.3842263385186324,0.8870561974190667,-1.9683943465109799,89.72100120974495,0.4518249262503126,0.019712359942645925,0.0,-0.09635014749937476,0.0,0.07
88,6104252043000,0.019161297868190943,0.0,0.14000000059604645,0.12000000029802323,-0.01161920877352937,-0.02874194780528361,-0.03703135624527931,-0.06000000089406966,0.7700803213942459,1.1295759813918473,-1.6841242796198794,89.81172791172413,0.43337354614588464,0.025101688475374386,0.0,-0.13325290770823073,0.0,0.046463987000000005
89,6104288476000,0.019161257513881064,0.0,0.14000000059604645,0.12000000029802323,0.006410007722299526,-0.02874194780528361,-0.08743574470281601,-0.06000000089406966,0.6518787771402969,2.198972619362638,-1.5537602287402206,89.77802314102097,0.4670604534837317,0.04886605820805862,0.0,-0.06587909303253658,0.0,0.07
90,6104392136000,0.019161395268456453,0.0,0.14000000059604645,0.12000000029802323,0.01264998012043642,-0.02874194780528361,-0.0850866511464119,-0.06000000089406966,1.0304494218984597,-0.011769526561854756,-1.5965205030374174,89.95447684968396,0.4613445684357733,-0.00026154503470788345,0.0,-0.07731086312845337,0.0,0.065414738
91,6104428605000,0.019161286869626464,0.0,0.14000000059604645,0.12000000029802323,0.027939179632751197,-0.02874194780528361,-0.0540594607591629,-0.06000000089406966,1.2774988272033316,1.1241370031795845,-1.6003032851697876,89.80197217194004,0.4402095592361012,0.024980822292879658,0.0,-0.11958088152779756,0.0,0.035822154
92,6104497119000,0.019161283926621794,0.0,0.14000000059604645,0.12000000029802323,-0.01407243369558276,-0.02874194780528361,-0.0648110955953598,-0.06000000089406966,0.8060432253068752,1.1400848887815593,-1.5321737594109959,89.79944218563887,0.4518607116802862,0.02533521975070132,0.0,-0.09627857663942763,0.0,0.06713493400000001
93,6104532043000,0.01916139112940431,0.0,0.14000000059604645,0.12000000029802323,-0.0016785886040636172,-0.02874194780528361,-0.09681263566017151,-0.06000000089406966,0.28209168855048783,1.6456034605153724,-1.6474177649237858,89.94091874514655,0.47240119198582314,0.036568965789230495,0.0,-0.05519761602835371,0.0,0.043458155000000005
94,6104603047000,0.019161301897438494,0.0,0.14000000059604645,0.12000000029802323,-0.011842705967378261,-0.02874194780528361,-0.0637814924120903,-0.06000000089406966,0.1430311279909877,0.1985996596680399,-1.5938960278974226,89.81543086977352,0.44739390669671997,0.004413325770400887,0.0,-0.10521218660656007,0.0,0.044302159
95,6104637171000,0.019161191730414088,0.0,0.14000000059604645,0.12000000029802323,0.0385245424421953,-0.02874194780528361,-0.07198157906532288,-0.06000000089406966,0.7871177305719556,1.056757015390933,-1.4910394837398337,89.73201798973287,0.4556522065175048,0.02348348923090962,0.0,-0.08869558696499036,0.0,0.048210725
96,6104671143000,0.019161375784166223,0.0,0.14000000059604645,0.12000000029802323,0.01589370575274566,-0.02874194780528361,-0.042263127863407135,-0.06000000089406966,1.1718844635868528,1.2662817348108557,-1.5065190407815454,89.90646600118124,0.437266304917393,0.028139594106907903,0.0,-0.12546739016521402,0.0,0.045189592
97,6104740100000,0.019161310926791908,0.0,0.14000000059604645,0.12000000029802323,-0.0032908797812568956,-0.02874194780528361,-0.09073977172374725,-0.06000000089406966,0.25097309422190667,0.8504017599765676,-1.6082253473208687,89.82401173245258,0.47013878401150605,0.01889781688836817,0.0,-0.0597224319769879,0.0,0.06489059800000001
98,6104774124000,0.019161169348537364,0.0,0.12999999523162842,0.12000000029802323,0.00728204076681011,-0.02874194780528361,-0.08407367765903473,-0.029999984800815574,-0.1671174802079439,1.6106770225915108,-1.6289107842823316,89.7180718373232,0.47307110481841325,0.035792822724255796,0.0,-0.05385779036317351,0.0,0.054735475000000006
99,6104845147000,0.01916139596773188,0.05,0.14000000059604645,0.12000000029802323,-0.006250630581029051,-0.027528997576604385,-0.05542606860399246,-0.06000000089406966,0.7515294257213513,-1.161770369048828,-1.550282477575001,89.95718934737572,0.4432607269911924,-0.025817119312196175,0.0,-0.1134785460176152,0.0,0.034827435000000004
100,6104879063000,0.019161401246249245,0.05,0.14000000059604645,0.12000000029802323,0.04265339964586602,-0.02337878842428584,-0.04808143153786659,-0.06000000089406966,2.05626480610072,-1.1263628072598777,-1.5074147238652915,90.00490707034983,0.44354675335968274,-0.02503028460577506,0.0,-0.11290649328063451,0.0,0.049320432000000004
101,6104950025000,0.019161044539574186,0.05,0.14000000059604645,0.12000000029802323,0.023138024105385364,-0.016534542412118512,-0.05047392472624779,-0.06000000089406966,1.0691961775042087,-3.7734934516082803,-1.9436899452169152,89.65035842769375,0.4478391712239686,-0.08385541003573957,0.0,-0.1043216575520628,0.0,0.050740192
102,6104985108000,0.019160956357637433,0.05,0.14000000059604645,0.12000000029802323,0.00781807617898442,-0.005259686857883469,-0.029443612322211266,-0.06000000089406966,0.6140533774982199,-5.600913616785599,-1.8832153096046638,89.60953260108391,0.4360513050138036,-0.12446474703967997,0.0,-0.12789738997239275,0.0,0.058347674
103,6105020018000,0.019161242084184953,0.05,0.14000000059604645,0.12000000029802323,-0.0168726823573033,0.00510974664960781,-0.05061700940132141,-0.06000000089406966,-0.13568916014248755,-6.452593033706742,-1.7109392409496433,89.76641769792134,0.45189262220395765,-0.14339095630459425,0.0,-0.0962147555920847,0.0,0.043754658
104,6105090056000,0.019161374745812525,0.05,0.14000000059604645,0.12000000029802323,-0.012310580693267247,0.021755885519308647,-0.053842950612306595,-0.06000000089406966,0.8613810628694103,-8.161907065323327,-1.5652010270701175,89.90458302695824,0.4514252159111798,-0.1813757125627406,0.0,-0.09714956817764042,0.0,0.056682572
105,6105125073000,0.019161357167987777,0.1,0.14000000059604645,0.12000000029802323,-0.006215837992374679,0.03963580112616856,-0.07783275842666626,-0.06000000089406966,0.8489420857631613,-10.650245200562997,-1.6838277555032564,89.87700647957934,0.4646669866713047,-0.2366721155680666,0.0,-0.07066602665739063,0.0,0.051760769000000005
106,6105193085000,0.019161291129523434,0.1,0.14000000059604645,0.12000000029802323,0.03115873061165738,0.05330346307302984,-0.05903681367635727,-0.06000000089406966,-0.6402699184676939,-10.908851831344386,-1.65870100390772,89.80569258028896,0.4490850471126994,-0.2424189295854308,0.0,-0.10182990577460116,0.0,0.03584674
107,6105228820000,0.019161302849308667,0.1,0.14000000059604645,0.12000000029802323,-0.011369125269925342,0.07043594775027182,-0.05488186702132225,-0.06000000089406966,-1.5294882689854528,-10.065773655044499,-1.605564627053389,89.81631655759017,0.44809964603475616,-0.22368385900098886,0.0,-0.10380070793048768,0.0,0.052035709000000006
108,6105296066000,0.019161401305758656,0.1,0.14000000059604645,0.12000000029802323,0.00962388652361567,0.08550904421955051,-0.08319582045078278,-0.06000000089406966,-1.0317476841843483,-8.771764904922165,-1.361665547644265,89.99807943536855,0.4662097660844996,-0.19492810899827034,0.0,-0.0675804678310008,0.0,0.054952732000000004
109,6105330094000,0.019161401261054017,0.1,0.14000000059604645,0.12000000029802323,0.052747880860392324,0.09542725329021,-0.05380408093333244,-0.06000000089406966,-0.5701635905105716,-9.285700467992356,-1.4632365568443078,89.99564035360171,0.44462326033542426,-0.20634889928871902,0.0,-0.11075347932915147,0.0,0.042854868000000004
110,6105399081000,0.019161315913282625,0.1,0.14000000059604645,0.12000000029802323,0.03622109428800281,0.10502039987320659,-0.046693723648786545,-0.06000000089406966,-1.6714528022653667,-6.673086126085984,-1.4022966679398863,89.82893493212197,0.44362291905112794,-0.14829080280191076,0.0,-0.11275416189774412,0.0,0.054093558
111,6105433106000,0.01916133031346945,0.1,0.14000000059604645,0.12000000029802323,0.006691894004209878,0.11677313884924025,-0.06831543147563934,-0.06000000089406966,-3.5933821051382275,-9.596402542597291,-1.3319295693150217,89.84402225197539,0.45879231098014056,-0.21325338983549535,0.0,-0.08241537803971888,0.0,0.051383285
112,6105470624000,0.019161394012706313,0.1,0.14000000059604645,0.12000000029802323,0.017967901227257888,0.12125790898094055,-0.08938263356685638,-0.06000000089406966,-4.342674853112016,-1.8064577689524064,-1.373940156362017,89.94997363362958,0.4690538305870746,-0.040143505976720145,0.0,-0.06189233882585077,0.0,0.057059777000000006
113,6105539034000,0.019161346419480505,0.1,0.14000000059604645,0.12000000029802323,0.027520089215638432,0.12125790898094055,-0.07442296296358109,-0.06000000089406966,-3.5779763443738997,-2.7474723191089745,-1.487885208826839,90.13715087311711,0.4563832374411829,-0.06105494042464388,0.0,-0.08723352511763416,0.0,0.037170336000000005
