count,timestamp,qx,qy,qz,qw,p,q,r,ax,ay,az,x,y,z,vx,vy,vz,roll,pitch,yaw,y_actual,vy_actual
10,6100288342000,-0.0015562856569886208,-0.013848655857145786,0.705653965473175,0.7084195017814636,-0.21377050876617432,0.01578262448310852,0.03188500925898552,0.2830730974674225,0.4305444657802582,-10.848715782165527,0.0,0.0,0.07999999821186066,0.0030430767219513655,-0.004137960262596607,0.10688667744398117,-1.2464550425017564,-0.9984248420182005,89.78675185524048,0.0,-0.0030584566103013544
11,6100323205000,-0.0012872779043391347,-0.013840829953551292,0.7055022716522217,0.7085713148117065,0.04824554920196533,0.06907843053340912,-0.04265120252966881,-0.2571786940097809,0.4377858638763428,-10.57107162475586,0.0,0.0,0.07999999821186066,-0.0014617904089391232,-0.0041437712498009205,0.11703168600797653,-1.2237655103331677,-1.0198084485074943,89.76218751941998,0.0,0.0014445786851379518
12,6100392028000,0.0011735057923942804,-0.012702171690762043,0.7061049342155457,0.7079922556877136,0.053091756999492645,-0.014149120077490807,-0.020348478108644485,0.3740890324115753,0.6658808588981628,-10.007973670959473,-0.009580700658261776,0.0,0.09999999403953552,0.0022782431915402412,-0.015709999948740005,0.1701667606830597,-0.9327940577155843,-1.1255515015335182,89.85622340798159,0.00958067049362132,-0.0023176582569980654
13,6100429106000,0.0020738739985972643,-0.010550543665885925,0.7054328918457031,0.7086951732635498,0.19616203010082245,-0.031009402126073837,0.034454699605703354,0.7222355604171753,0.8636810779571533,-9.552396774291992,-0.009580700658261776,0.0,0.10999999940395355,0.01826418563723564,0.004207417834550142,0.14325247704982758,-0.6845760487253872,-1.0245143680444244,89.74176755935619,0.009580603351532428,-0.0182450373417882
14,6100498112000,0.006728126667439938,-0.006413040682673454,0.7063122391700745,0.7078394293785095,0.18345406651496887,0.02981295995414257,-0.05213285610079765,-0.35863927006721497,-0.1997007578611374,-9.613744735717773,-0.009580700658261776,0.0,0.11999999731779099,0.01679958961904049,0.01837942935526371,0.12211558222770691,0.02668429795064305,-1.0647957485633388,89.87600078824313,0.009580678221525148,-0.016759773647468987
15,6100533089000,0.007773043587803841,-0.007379022426903248,0.7065462470054626,0.7075857520103455,-0.11446376889944077,-0.03385980427265167,0.018828099593520164,0.4023316204547882,0.004166534636169672,-9.539382934570312,-0.009580700658261776,0.0,0.11999999731779099,-0.013484065420925617,-0.011184554547071457,0.13349516689777374,0.03283507332122419,-1.2277483008957952,89.91541384598797,0.009580690217781209,0.01346753889785756
16,6100569241000,0.0048491996712982655,-0.007184556219726801,0.7056147456169128,0.7085426449775696,-0.1459743082523346,0.020295167341828346,0.09656793624162674,0.21447810530662537,0.3767643868923187,-8.426531791687012,-0.009580700658261776,0.0,0.12999999523162842,0.021665485575795174,-0.003813429968431592,0.11952485889196396,-0.18723158169012327,-0.9754769934522968,89.76434158994739,0.00958061962052847,-0.021680986970764534
17,6100673069000,0.005074665416032076,-0.009140323847532272,0.7067969441413879,0.7073392271995544,0.10890506953001022,0.07199414074420929,-0.0011362832738086581,0.48490777611732483,0.06935221701860428,-9.253585815429688,-0.009580700658261776,0.0,0.14000000059604645,-0.001341073540970683,-0.01892283745110035,0.029367754235863686,-0.32904269138221814,-1.1519597071010812,89.95936513451834,0.009580698248802194,0.0013276528977669837
18,6100744030000,0.006887905765324831,-0.008944573812186718,0.705646276473999,0.7084742784500122,-0.11357150226831436,-0.0016175380442291498,0.13922956585884094,-0.40901511907577515,-0.12192770838737488,-8.701495170593262,-0.009580700658261776,0.0,0.14000000059604645,0.023382842540740967,0.0011523265857249498,-0.02035890519618988,-0.1641137213022637,-1.2832378312701949,89.77267444841448,0.009580625250170506,-0.023378086563131235
19,6100779055000,0.0035504125989973545,-0.012587270699441433,0.7046301364898682,0.7094542980194092,-0.09617678076028824,0.0914367064833641,-0.09759806096553802,0.42023324966430664,0.3190678656101227,-9.450896263122559,-0.009580700658261776,0.0,0.14000000059604645,-0.011928007006645203,-0.023282712325453758,-0.045388542115688324,-0.7279251980326633,-1.3101042528823112,89.61739411122085,0.009580487047220526,0.011772266490913995
20,6100848928000,0.0043896157294511795,-0.011411599814891815,0.7067487239837646,0.7073589563369751,0.05639714002609253,-0.01166867557913065,-0.07588562369346619,0.5060285329818726,1.1432310342788696,-9.111695289611816,-0.009580700658261776,0.0,0.14000000059604645,0.019509635865688324,0.011731911450624466,-0.09369015693664551,-0.5685369078514266,-1.2806046403561449,89.95690404251,0.00958069794810098,-0.019500805998647557
21,6100883071000,0.0063459728844463825,-0.010917998850345612,0.7061701416969299,0.7079295516014099,0.17105373740196228,0.003611610969528556,0.07812460511922836,-0.208241268992424,0.18081146478652954,-10.893674850463867,-0.009580700658261776,0.0,0.14000000059604645,0.0018067954806610942,0.015615018084645271,-0.09768345952033997,-0.3688066483824186,-1.3993605727058276,89.86193030862796,0.00958067284073539,-0.0017691616578134285
22,6100952117000,0.006083138287067413,-0.01015523076057434,0.7058170437812805,0.7082951664924622,-0.18484583497047424,0.02667081542313099,-0.04622243344783783,0.23417578637599945,-0.0440559946000576,-9.149555206298828,-0.009580700658261776,0.0,0.14000000059604645,0.007389349397271872,-0.003473537275567651,-0.04759670048952103,-0.3277144645377935,-1.316370025733474,89.80295212035219,0.009580643999756309,-0.007401251635597767
23,6100986065000,0.004464780446141958,-0.011759615503251553,0.7061914205551147,0.7079092264175415,-0.19730253517627716,-0.01755501702427864,0.014601204544305801,-0.003919118084013462,0.12151215970516205,-9.919229507446289,-0.009580700658261776,0.0,0.14000000059604645,0.0095411641523242,0.0074333189986646175,-0.07288110256195068,-0.5896110257345861,-1.3153664862999195,89.86756612346859,0.009580675065332256,-0.00952395725335329
24,6101021184000,0.002889020601287484,-0.015102896839380264,0.7058669924736023,0.7081775069236755,0.21123000979423523,-0.00010318239219486713,-0.014162885956466198,0.08271625638008118,0.744385838508606,-9.760199546813965,-0.009580700658261776,0.0,0.14000000059604645,-0.0029738526791334152,-0.005764462985098362,-0.04931594803929329,-0.9875407593842312,-1.459457908360058,89.8253388170218,0.009580656142432416,0.002956266426342906
25,6101092064000,0.008869393728673458,-0.009126675315201283,0.7062329649925232,0.7078651785850525,0.2378314882516861,0.07347580045461655,-0.08436208218336105,0.4550894498825073,-0.026879873126745224,-9.882784843444824,-0.009580700658261776,0.0,0.14000000059604645,-0.03742213547229767,-0.002544699003919959,-0.033928025513887405,-0.019168665094855382,-1.4582562883561927,89.86797744401935,0.009580675224061216,0.03741617256428363
26,6101129394000,0.009787946939468384,-0.009533192962408066,0.7066580057144165,0.7074233293533325,-0.12124498933553696,0.009922555647790432,0.11112643778324127,-0.32004061341285706,-0.39072099328041077,-9.690306663513184,-0.009580700658261776,0.0,0.14000000059604645,0.008965177461504936,0.0066777789033949375,-0.04427596181631088,0.02149564803467839,-1.5655996602744688,89.93768750387777,0.009580694992317942,-0.008957909687653653
27,6101198050000,0.005537233781069517,-0.013622586615383625,0.7046362161636353,0.709416389465332,-0.12499574571847916,-0.01825111173093319,0.03585309162735939,0.5315962433815002,0.45913001894950867,-9.949068069458008,-0.009580700658261776,0.0,0.12999999523162842,-0.022594531998038292,-0.02162870205938816,-0.0442579947412014,-0.6500748536956896,-1.5547193670497703,89.62144778280933,0.009580491549601649,0.022451139431006576
28,6101233155000,0.006615709513425827,-0.012236107140779495,0.7058374881744385,0.7082371711730957,0.1144319474697113,0.018267938867211342,-0.07355271279811859,0.2650872468948364,0.6451507806777954,-8.648934364318848,-0.009580700658261776,0.0,0.12999999523162842,0.0070198881439864635,-4.642234125640243e-05,-0.038306158035993576,-0.4529413874028252,-1.528337883858545,89.81157983719791,0.009580648852702245,-0.007020002847482978
29,6101303018000,0.008554180152714252,-0.010638720355927944,0.7061794400215149,0.7079012989997864,0.16812853515148163,-0.000526755175087601,0.06810381263494492,-0.40151694416999817,-0.575143039226532,-9.897917747497559,-0.009580700658261776,0.0,0.12999999523162842,-0.013366052880883217,-0.0019366976339370012,-0.10616006702184677,-0.16705954665475825,-1.5554219546601717,89.86273511131819,0.009580673164084575,0.013361374734649042
30,6101338055000,0.008417592383921146,-0.011256243102252483,0.70484459400177,0.7092225551605225,0.015403605066239834,0.04178278148174286,0.059632737189531326,-0.16915421187877655,-0.6082941293716431,-10.173245429992676,-0.009580700658261776,0.0,0.12999999523162842,-0.029565934091806412,-0.01098286360502243,-0.07347865402698517,-0.22514052557355407,-1.5948935711524244,89.64835864441724,0.009580520223363668,0.029497972572233813
31,6101373023000,0.002953377552330494,-0.013836127705872059,0.7054075598716736,0.7086607813835144,-0.20077596604824066,0.04453304782509804,-0.009932075627148151,0.11289126425981522,0.5961293578147888,-9.244826316833496,-0.009580700658261776,0.0,0.12999999523162842,0.01113523356616497,-0.0085621178150177,-0.09618300944566727,-0.8788753769205113,-1.3624449718609195,89.74681998935061,0.009580607121973618,-0.011172959228283211
32,6101442154000,0.0037227440625429153,-0.01338404044508934,0.7063838839530945,0.707692563533783,0.40529942512512207,-0.04185131564736366,-0.03187854215502739,-0.43406152725219727,0.6293332576751709,-10.423128128051758,-0.009580700658261776,0.0,0.12999999523162842,0.01783413253724575,-0.010898820124566555,-0.0782657191157341,-0.7817347357868053,-1.3868620731307006,89.90341112034703,0.009580687044562115,-0.01785248035238133
33,6101476093000,0.009580925107002258,-0.008307572454214096,0.7066155076026917,0.7074840664863586,0.41770440340042114,0.04518037289381027,-0.02662312053143978,0.3376197814941406,-0.5431764721870422,-10.294358253479004,-0.009580700658261776,0.0,0.11999999731779099,0.0009658277849666774,-0.02128564938902855,-0.05382712930440903,0.10409308065436501,-1.4494519733995854,89.92829961085646,0.009580693156470449,-0.0009924640508288578
34,6101545095000,0.0138577064499259,-0.0036828189622610807,0.7063950300216675,0.7076724767684937,-0.3064681887626648,0.0633803978562355,0.08071863651275635,-0.45510587096214294,-1.1999202966690063,-9.925844192504883,-0.009580700658261776,0.0,0.11999999731779099,-0.005917498376220465,0.0036536494735628366,-0.047587137669324875,0.8259367722304986,-1.420536110910049,89.8862403431633,0.009580681774069458,0.0059247409577061205
35,6101579069000,0.00802187155932188,-0.012237009592354298,0.7054967880249023,0.7085620164871216,-0.47174450755119324,0.02876719832420349,0.07208516448736191,0.04575023427605629,-0.784058690071106,-10.24817943572998,-0.009580700658261776,0.0,0.11999999731779099,-0.011131682433187962,-0.014142817817628384,-0.0553295835852623,-0.338091708507345,-1.6423317406243756,89.75644833153251,0.009580614100986892,0.011071464058444894
36,6101648657000,0.000912034185603261,-0.018851183354854584,0.7053866386413574,0.7085714340209961,-0.2053745985031128,0.03170811012387276,-0.02210056409239769,0.7392958402633667,1.0977907180786133,-8.833000183105469,-0.009580700658261776,0.0,0.11999999731779099,-0.0005394300678744912,0.002582927467301488,-0.07051790505647659,-1.4504364959896507,-1.6045771539337697,89.76220697662178,0.009580618145788582,0.0005501452408019005
37,6101682156000,0.004801207687705755,-0.015053140930831432,0.7059879302978516,0.70804762840271,0.7151221632957458,-0.018797488883137703,-0.07500892877578735,0.09910185635089874,0.8628523945808411,-9.809820175170898,-0.009580700658261776,0.0,0.11999999731779099,0.008181193843483925,-0.010121730156242847,-0.04198600724339485,-0.8286067762413032,-1.6099866010400374,89.84472764072743,0.009580665477110386,-0.008208593797348724
38,6101751079000,0.02088804915547371,0.0029582311399281025,0.7063035368919373,0.7075946927070618,0.633591890335083,-0.01167583279311657,0.03373851254582405,-0.08342482149600983,-0.44420331716537476,-9.250266075134277,-0.019161401316523552,0.0,0.11999999731779099,-0.0025623952969908714,-0.001726295449770987,-0.07082328200340271,1.9341104196814343,-1.4508927189996812,89.87086408502178,0.019161352648253346,0.0025584979863806723
39,6101785025000,0.01956239715218544,0.0005069760954938829,0.7059755921363831,0.7079657912254333,-0.38652241230010986,0.04861537367105484,0.04015213996171951,0.4563608169555664,-1.7042227983474731,-9.652767181396484,-0.019161401316523552,0.0,0.11999999731779099,-0.025591915473341942,-0.03166215121746063,-0.06978334486484528,1.6288593230470074,-1.5416318509167124,89.81678998814343,0.019161303356238103,0.02549054134796281
40,6101820011000,0.01218333188444376,-0.00722796143963933,0.705001711845398,0.7090641260147095,-0.5681329965591431,-0.00015143744531087577,0.01619093492627144,0.5324075818061829,-1.11861252784729,-9.416412353515625,-0.019161401316523552,0.0,0.11999999731779099,-0.02869013138115406,-0.014092043973505497,-0.046864889562129974,0.4061584946617762,-1.5717467455582297,89.66522404524028,0.019161074232534728,0.028607303105814687
41,6101890110000,0.007381907198578119,-0.011542314663529396,0.7058539390563965,0.7082250118255615,-0.1914244294166565,-0.0498359352350235,-0.033892758190631866,0.4204503893852234,3.10036301612854,-10.150167465209961,-0.019161401316523552,0.0,0.11999999731779099,0.015100239776074886,-0.005923800636082888,-0.02449818141758442,-0.33463022729365965,-1.5340029609474162,89.8123373711528,0.01916129853685574,-0.015119561151761787
42,6101925045000,0.011225755326449871,-0.008261441253125668,0.7062330842018127,0.7078421711921692,0.7684987187385559,0.025714917108416557,-0.05733899027109146,0.6610757112503052,0.6077883243560791,-9.290969848632812,-0.019161401316523552,0.0,0.11999999731779099,-0.020372480154037476,-0.0017694283742457628,-0.024332325905561447,0.2420595546692554,-1.5787897963002406,89.86627024832953,0.019161349124049317,0.020368294777403966
43,6101993105000,0.02720833197236061,0.005603304598480463,0.7064962387084961,0.7071713209152222,0.12783382833003998,0.06198228523135185,0.04555429890751839,-0.4379342496395111,-3.4114809036254883,-10.041376113891602,-0.019161401316523552,0.0,0.11999999731779099,-0.06039095297455788,-0.01878507435321808,-0.02966466173529625,2.6606813190646603,-1.7489490222663382,89.90465900751862,0.019161374788112195,0.06035961074838596
44,6102030129000,0.02101917937397957,-0.0006325996364466846,0.705581784248352,0.708316445350647,-0.5740699172019958,0.0460372269153595,0.02160283550620079,0.9990980625152588,-0.41966933012008667,-9.634282112121582,-0.019161401316523552,0.0,0.11999999731779099,-0.047311145812273026,0.0033494492527097464,-0.016799338161945343,1.6559211409180863,-1.7510975530747142,89.75305724873449,0.019161223347712544,0.047325142353243074
45,6102098176000,0.007405333686619997,-0.013846328482031822,0.7052906155586243,0.7087443470954895,-0.5406389832496643,-0.00465411739423871,0.007912460714578629,-0.011965063400566578,2.3559751510620117,-9.861414909362793,-0.019161401316523552,0.0,0.11999999731779099,0.0220864936709404,0.009210347197949886,-0.03479362279176712,-0.5178739610869595,-1.723306625851845,89.72790341791426,0.019161185245085147,-0.022042505013363696
46,6102132077000,0.008490885607898235,-0.01174325030297041,0.706313967704773,0.7077503204345703,0.32362794876098633,-0.0180203914642334,-0.08184055238962173,0.7296475768089294,1.2582639455795288,-8.701766014099121,-0.019161401316523552,0.0,0.12999999523162842,0.01820964924991131,0.01889626309275627,-0.06087629869580269,-0.26194931628233226,-1.6398596246643715,89.88735117361348,0.019161364282132387,-0.01817246226990238
47,6102201014000,0.022503389045596123,0.001716242404654622,0.7074658870697021,0.7063870429992676,0.6430202722549438,0.017657745629549026,-0.009528533555567265,-0.3618277907371521,-1.1585828065872192,-10.179671287536621,-0.019161401316523552,0.0,0.11999999731779099,-0.009054288268089294,0.009804782457649708,-0.06295009702444077,1.9619265401979216,-1.6856614194621335,90.05857418681829,0.019161391303516902,0.009044259987565603
48,6102236119000,0.02278457023203373,0.0032090102322399616,0.705797553062439,0.7080397605895996,-0.45054036378860474,0.0011457182699814439,0.05665062367916107,0.25007379055023193,-1.103076457977295,-9.730550765991211,-0.019161401316523552,0.0,0.11999999731779099,-0.05436207726597786,-0.009152657352387905,-0.04617224261164665,2.10945569072546,-1.5826176388039814,89.78913044290557,0.019161271545034525,0.05432802402448887
49,6102271117000,0.013890119269490242,-0.0042192270047962666,0.7053341269493103,0.7087263464927673,-0.7912050485610962,-0.0653015747666359,0.023326555266976357,-0.1745399683713913,0.4379136562347412,-9.100994110107422,-0.019161401316523552,0.0,0.11999999731779099,-0.008824527263641357,0.012410004623234272,-0.07225782424211502,0.7873347913599591,-1.4654939004246768,89.71503460399677,0.01916116432360855,0.008886140070834742
50,6102341082000,0.0010621180990710855,-0.015617935918271542,0.7062128782272339,0.7078264951705933,-0.02174282819032669,0.014099805615842342,-0.09603948146104813,0.3310210108757019,1.3401718139648438,-9.53148365020752,-0.019161401316523552,0.0,0.11999999731779099,0.03238533437252045,0.0006549844983965158,-0.07670765370130539,-1.1781596082077015,-1.35286416642065,89.88314549063634,0.01916136146519463,-0.03238393118114221
51,6102375105000,0.0036328828427940607,-0.012172013521194458,0.7071153521537781,0.7069841027259827,0.48117661476135254,0.048520248383283615,-0.0033248020336031914,-0.4822527766227722,1.3717329502105713,-10.51771068572998,-0.019161401316523552,0.0,0.11999999731779099,0.010021897032856941,0.020694971084594727,-0.0630519911646843,-0.6921654145521161,-1.280585618334167,90.01837131352292,0.019161400331532193,-0.01002853215121094
52,6102446170000,0.014764530584216118,-0.00567716546356678,0.7067111134529114,0.707325279712677,0.37226051092147827,0.07641976326704025,0.04536496102809906,-0.5241070985794067,-0.40170010924339294,-10.174640655517578,-0.019161401316523552,0.0,0.11999999731779099,0.0016334963729605079,-7.538235513493419e-05,-0.020057275891304016,0.7372907465580392,-1.6560628330805685,89.93957269426994,0.019161390659929365,-0.0016335749668895513
53,6102481157000,0.015544614754617214,-0.0074341027066111565,0.7061966061592102,0.7078060507774353,-0.2439296841621399,0.04945079982280731,0.027858056128025055,0.3864773213863373,-0.9223762154579163,-10.61194133758545,-0.019161401316523552,0.0,0.11999999731779099,-0.026074320077896118,-0.02628282830119133,-0.01816723868250847,0.6595658942284965,-1.8612321171592676,89.85885583543411,0.019161343176173577,0.026009495109539253
54,6102551098000,0.005272609647363424,-0.015802523121237755,0.7051799297332764,0.7088326215744019,-0.41698363423347473,0.007086118217557669,0.024995429441332817,0.5543768405914307,0.606174111366272,-9.366674423217773,-0.019161401316523552,0.0,0.12999999523162842,0.00963832251727581,0.0015202005160972476,-0.0063190823420882225,-0.8491000092287575,-1.7099006547322269,89.71665774479551,0.01916116701570071,-0.009630686913317008
55,6102585083000,0.004962048027664423,-0.01603586971759796,0.7053113579750061,0.7086988091468811,0.1273041069507599,-0.05882760137319565,-0.04238256812095642,0.5284669995307922,2.0485100746154785,-9.936443328857422,-0.019161401316523552,0.0,0.12999999523162842,-0.0023447349667549133,0.017086058855056763,-0.015308271162211895,-0.8935215836531438,-1.7035848907295992,89.73876592318416,0.0191612021524914,0.002422612412814955
56,6102620121000,0.008853674866259098,-0.011438689194619656,0.7061856389045715,0.7078790068626404,0.4104645848274231,-0.01227304246276617,-0.026549363508820534,0.19243906438350677,-0.19229555130004883,-9.163918495178223,-0.019161401316523552,0.0,0.12999999523162842,0.01994706317782402,0.0057974644005298615,0.0006934013217687607,-0.20755480368264928,-1.644562527696178,89.86575353733835,0.01916134871994308,-0.019933424729969552
57,6102690025000,0.01559689361602068,-0.006232771091163158,0.7062691450119019,0.7077442407608032,0.05584040284156799,0.04277723282575607,0.07230907678604126,-0.41632795333862305,-1.6756774187088013,-9.785921096801758,-0.019161401316523552,0.0,0.12999999523162842,-0.01577335223555565,-0.017337080091238022,-0.046192627400159836,0.7608825828903296,-1.7680628719516374,89.8687174145035,0.01916135101674666,0.015733586180996163
58,6102724131000,0.013792548328638077,-0.007697942201048136,0.7054170370101929,0.7086164951324463,-0.5095654129981995,-0.021061426028609276,0.005007162690162659,0.4936426281929016,0.8729925155639648,-9.401192665100098,-0.019161401316523552,0.0,0.12999999523162842,-0.04201195761561394,-0.018518682569265366,-0.03645215928554535,0.49794919900475865,-1.7402701470396171,89.73315739935303,0.019161193508864232,0.041925255576397945
59,6102792143000,0.002747343620285392,-0.015634944662451744,0.7055690884590149,0.7084632515907288,-0.19413182139396667,-0.057773686945438385,-0.02894553542137146,0.9558085203170776,0.9981192350387573,-8.866470336914062,-0.019161401316523552,0.0,0.12999999523162842,0.031659357249736786,0.01596211828291416,-0.04186159372329712,-1.041490876477963,-1.4916034671014773,89.77901857565132,0.019161258800726833,-0.03159755838032822
60,6102826088000,0.002543290611356497,-0.013667097315192223,0.7058637738227844,0.7082112431526184,0.4775438606739044,0.00416056951507926,-0.03865481913089752,-0.33986350893974304,0.7133115530014038,-9.438125610351562,-0.019161401316523552,0.0,0.12999999523162842,0.021138831973075867,0.026734912768006325,-0.06956484913825989,-0.8993501120312783,-1.314985701895277,89.82009077475713,0.019161306854223452,-0.021054780051411343
61,6102895108000,0.01428067684173584,-0.0029054994229227304,0.7065982222557068,0.707464873790741,0.4328002631664276,-0.03732345625758171,0.016331907361745834,-0.2902255356311798,-0.3836718797683716,-9.502065658569336,-0.019161401316523552,0.0,0.12999999523162842,0.0052167330868542194,-0.010321369394659996,-0.079957015812397,0.9227807479844884,-1.3919935039301299,89.91855887721677,0.019161381959461685,-0.005231398768818384
62,6102929364000,0.01626119203865528,0.0004946342087350786,0.7057124972343445,0.7083114981651306,0.3241957128047943,-0.0060818493366241455,0.035796042531728745,-0.08185030519962311,-0.7191355228424072,-9.61453914642334,-0.019161401316523552,0.0,0.12999999523162842,-0.03465225175023079,-0.0042744409292936325,-0.0743211880326271,1.3603293572648276,-1.2749788956760908,89.77424218548978,0.01916125257335495,0.034635140575095084
63,6102998118000,0.01069882232695818,-0.005640002898871899,0.7060352563858032,0.7080733776092529,-0.39055079221725464,0.031105348840355873,0.025376802310347557,-0.33246472477912903,-0.07197817414999008,-9.755165100097656,-0.019161401316523552,0.0,0.12999999523162842,0.0112918671220541,0.008863109163939953,-0.09419345110654831,0.4118993763668479,-1.323338707551686,89.83008504596076,0.019161317057796674,-0.011265533288206706
64,6103032131000,0.009574845433235168,-0.008756972849369049,0.7056565880775452,0.7084351181983948,0.3086124658584595,0.026187563315033913,-0.009401136077940464,-0.14424118399620056,1.7217562198638916,-9.670792579650879,-0.019161401316523552,0.0,0.12999999523162842,0.0426548570394516,-0.005298867356032133,-0.059616245329380035,0.06920691930545629,-1.4853074713454502,89.77394375525702,0.019161252179847068,-0.042675431282485216
65,6103069549000,0.015942053869366646,-0.0031477343291044235,0.7061887383460999,0.7078370451927185,0.6665958166122437,0.09660987555980682,-0.07535919547080994,-0.07090014219284058,-0.44080498814582825,-10.202208518981934,-0.019161401316523552,0.0,0.12999999523162842,0.0318959541618824,-0.0029925312846899033,-0.07206222414970398,1.0388042827337582,-1.5455902447443393,89.85241010683094,0.019161337744651157,-0.031903556881849204
66,6103138021000,0.02818797342479229,0.007304674480110407,0.7064756155014038,0.7071380615234375,0.02602357417345047,0.07482457160949707,0.05033314600586891,0.5523216724395752,-1.3778244256973267,-9.647566795349121,-0.019161401316523552,0.0,0.12999999523162842,-0.02840297296643257,-0.008701428771018982,-0.04061344638466835,2.8779495832919375,-1.6903220788575362,89.90383605088394,0.01916137432816419,0.02838832868584373
67,6103173127000,0.026844598352909088,0.004914292600005865,0.7056360840797424,0.7080486416816711,-0.46994462609291077,-0.030217226594686508,0.12435121089220047,0.05207974091172218,-1.1454999446868896,-9.597269058227539,-0.019161401316523552,0.0,0.12999999523162842,0.01049705222249031,0.020215025171637535,-0.08007141947746277,2.577545345222402,-1.7722072536629816,89.76456847634289,0.019161239552991188,-0.010413899183163334
68,6103244106000,0.016945907846093178,-0.005856531672179699,0.7050673365592957,0.7089137434959412,-0.4542057514190674,-0.022318324074149132,-0.048654843121767044,0.2020118087530136,-1.7725245952606201,-10.232261657714844,-0.019161401316523552,0.0,0.12999999523162842,-0.04108501598238945,-0.004427692852914333,-0.06517460942268372,0.9039388322354799,-1.845217860688682,89.67372376966422,0.019161090630508505,0.04105913604434095
69,6103279019000,0.014490305446088314,-0.006290981080383062,0.7061010003089905,0.7079349160194397,-0.22139166295528412,-0.08681410551071167,-0.09706959128379822,0.01488429307937622,0.3484508693218231,-10.430474281311035,-0.019161401316523552,0.0,0.12999999523162842,0.008890080265700817,-0.018542099744081497,-0.0427912138402462,0.666781534531732,-1.6830447599274567,89.84158797404558,0.019161328079948477,-0.008941311630977236
70,6103351138000,0.023371422663331032,0.004479159601032734,0.7058219909667969,0.7079893350601196,0.24395595490932465,0.030547009781003,0.012165880762040615,0.09735006093978882,0.41732069849967957,-10.214159965515137,-0.019161401316523552,0.0,0.12999999523162842,-0.04254264384508133,-0.0005810084985569119,-0.030986815690994263,2.2597827235656,-1.5270982639742352,89.79421304127081,0.019161277725412266,0.04254028266437684
71,6103385120000,0.023613261058926582,0.004750480409711599,0.7058727145195007,0.7079290747642517,-0.27966928482055664,-0.029300305992364883,0.028664477169513702,0.01820601150393486,-1.4747117757797241,-9.548956871032715,-0.019161401316523552,0.0,0.12999999523162842,-0.0337708480656147,0.011663826182484627,-0.025837047025561333,2.3012570841036846,-1.5248153224798844,89.80270021011232,0.019161287709593904,0.033810812507093974
72,6103419129000,0.017548510804772377,-0.0013620257377624512,0.7059569954872131,0.7080360054969788,-0.48959192633628845,-0.05775520205497742,0.010046773590147495,-0.012061532586812973,-0.2054787427186966,-9.823312759399414,-0.019161401316523552,0.0,0.12999999523162842,-0.009065274149179459,0.0005774192395620048,-0.0457855686545372,1.3141979597007094,-1.53030655794991,89.81396265152654,0.019161300309422494,0.009067101218980887
73,6103488383000,0.005836359225213528,-0.012021602131426334,0.7060173749923706,0.7080683708190918,-0.17279499769210815,0.025458594784140587,-0.014573692344129086,-0.24796447157859802,1.4445228576660156,-9.604175567626953,-0.019161401316523552,0.0,0.12999999523162842,-0.018578920513391495,0.006485752761363983,-0.0676879808306694,-0.49920261591678716,-1.4477534776654264,89.84010336192715,0.019161326700794016,0.018596948080473973
74,6103524086000,0.007100352551788092,-0.01167585514485836,0.7063896059989929,0.7076912522315979,0.1801108717918396,0.0021285510156303644,-0.042962100356817245,-0.2975757122039795,0.42219656705856323,-10.223431587219238,-0.019161401316523552,0.0,0.12999999523162842,-0.007280409336090088,-0.003219758626073599,-0.055880118161439896,-0.36944376040108434,-1.5217848562095877,89.89942627868506,0.019161371796212162,0.0072747463432894
75,6103593104000,0.014393748715519905,-0.005268372595310211,0.7059638500213623,0.7080820798873901,0.22987288236618042,0.07094715535640717,0.04297273978590965,0.548083484172821,-0.5182693600654602,-9.465885162353516,-0.019161401316523552,0.0,0.12999999523162842,-0.05470476299524307,-0.013130786828696728,-0.07123444974422455,0.7420210051997504,-1.59209990177137,89.81803264001495,0.019161304680593693,0.054662784720929086
76,6103631177000,0.01435235794633627,-0.00501141557469964,0.7053172588348389,0.7087287902832031,-0.22091266512870789,0.06010148674249649,0.02562757581472397,0.28009963035583496,0.6242436766624451,-9.737027168273926,-0.019161401316523552,0.0,0.12999999523162842,-0.0381438247859478,0.008979427628219128,-0.042087655514478683,0.7608845149513482,-1.5672005787338268,89.71312965436378,0.019161161144502628,0.038188304983512035
77,6103700060000,0.010576548054814339,-0.010529449209570885,0.7061278223991394,0.7079270482063293,-0.14992867410182953,-0.03463904932141304,-0.04756360501050949,0.039778292179107666,0.22922632098197937,-9.23117446899414,-0.019161401316523552,0.0,0.12999999523162842,0.009295318275690079,0.000692741246894002,-0.06409589946269989,0.005994365675787147,-1.7102439335119144,89.85410573534905,0.0191613391969865,-0.009293524191536274
78,6103735136000,0.010539704002439976,-0.010209943167865276,0.7064862847328186,0.7075745463371277,0.14745740592479706,0.02462109550833702,-0.01270086970180273,-0.19929130375385284,0.5319353342056274,-9.963485717773438,-0.019161401316523552,0.0,0.12999999523162842,-0.007815660908818245,-0.0014031653990969062,-0.08065719157457352,0.028022996035395605,-1.6813513992251479,89.91139912350735,0.01916137840637231,0.007813481742239422
